id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Age Group
6528,Female,Loyal Customer,67,Personal Travel,Eco,599,3,1,3,2,1,1,2,3,3,3,3,2,3,1,0,0,neutral or dissatisfied,Senior
121232,Male,Loyal Customer,51,Business travel,Business,2075,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,satisfied,Adult
72478,Female,Loyal Customer,47,Business travel,Business,964,5,5,4,5,5,4,5,5,5,5,5,4,5,3,1,3,satisfied,Adult
122788,Female,Loyal Customer,38,Business travel,Eco,599,1,4,4,4,1,1,1,1,2,3,3,3,3,1,8,0,neutral or dissatisfied,Adult
5528,Male,Loyal Customer,54,Business travel,Business,3138,1,1,1,1,5,5,4,4,4,4,4,3,4,4,0,0,satisfied,Adult
107726,Female,Loyal Customer,57,Personal Travel,Eco,251,1,5,0,5,3,2,3,1,1,0,3,5,1,3,0,4,neutral or dissatisfied,Senior
72606,Male,Loyal Customer,13,Personal Travel,Eco,1119,1,5,1,3,2,1,2,2,3,4,4,5,5,2,0,0,neutral or dissatisfied,Children
75522,Female,disloyal Customer,20,Business travel,Eco,337,4,0,4,3,4,4,4,4,3,5,4,4,5,4,0,0,satisfied,Young Adult
125687,Female,Loyal Customer,45,Business travel,Business,759,2,2,2,2,2,2,1,2,2,2,2,3,2,4,23,94,neutral or dissatisfied,Adult
79908,Female,Loyal Customer,51,Business travel,Business,2344,2,2,2,2,3,4,5,3,3,3,3,3,3,3,0,0,satisfied,Adult
117345,Male,disloyal Customer,25,Business travel,Business,296,0,0,0,3,2,0,2,2,4,4,4,5,5,2,0,0,satisfied,Adult
73465,Female,Loyal Customer,39,Personal Travel,Eco,1005,1,4,2,3,2,1,5,5,2,4,5,5,4,5,168,163,neutral or dissatisfied,Adult
95851,Female,Loyal Customer,46,Business travel,Business,580,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18,16,satisfied,Adult
44992,Male,Loyal Customer,53,Business travel,Eco,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0,neutral or dissatisfied,Adult
70631,Female,Loyal Customer,61,Personal Travel,Eco,1217,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0,satisfied,Senior
13761,Female,Loyal Customer,61,Business travel,Eco Plus,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102,satisfied,Senior
74968,Male,Loyal Customer,16,Personal Travel,Eco,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42,neutral or dissatisfied,Children
12371,Female,Loyal Customer,44,Business travel,Business,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1,neutral or dissatisfied,Adult
8378,Female,Loyal Customer,17,Business travel,Business,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0,satisfied,Children
82080,Female,Loyal Customer,50,Business travel,Eco,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49,neutral or dissatisfied,Adult
107972,Female,disloyal Customer,40,Business travel,Business,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4,satisfied,Adult
101228,Male,Loyal Customer,47,Business travel,Business,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,satisfied,Adult
85577,Female,Loyal Customer,80,Business travel,Business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,satisfied,Senior
2717,Female,Loyal Customer,38,Personal Travel,Eco,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0,satisfied,Adult
88529,Male,Loyal Customer,31,Personal Travel,Eco,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0,satisfied,Adult
91613,Male,Loyal Customer,59,Business travel,Business,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15,neutral or dissatisfied,Senior
88865,Female,Loyal Customer,22,Business travel,Business,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0,neutral or dissatisfied,Young Adult
96960,Female,Loyal Customer,53,Business travel,Business,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3,satisfied,Adult
51191,Female,Loyal Customer,56,Business travel,Eco Plus,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0,satisfied,Senior
9461,Female,Loyal Customer,48,Personal Travel,Eco,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0,neutral or dissatisfied,Adult
66384,Male,disloyal Customer,38,Business travel,Business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,neutral or dissatisfied,Adult
41934,Male,Loyal Customer,64,Personal Travel,Eco,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9,neutral or dissatisfied,Senior
25381,Male,Loyal Customer,67,Personal Travel,Eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,neutral or dissatisfied,Senior
14757,Female,Loyal Customer,62,Business travel,Business,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0,satisfied,Senior
94013,Male,Loyal Customer,57,Business travel,Business,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15,satisfied,Senior
80107,Female,disloyal Customer,27,Business travel,Eco,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32,neutral or dissatisfied,Adult
23590,Female,disloyal Customer,25,Business travel,Eco,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11,neutral or dissatisfied,Adult
110384,Female,Loyal Customer,52,Business travel,Eco,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72,neutral or dissatisfied,Adult
15069,Female,Loyal Customer,45,Business travel,Eco Plus,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0,satisfied,Adult
17128,Female,disloyal Customer,23,Business travel,Eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,neutral or dissatisfied,Young Adult
54060,Male,Loyal Customer,55,Business travel,Eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0,satisfied,Adult
129240,Male,Loyal Customer,53,Business travel,Business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied,Adult
97165,Female,Loyal Customer,9,Personal Travel,Eco,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4,satisfied,Children
111696,Male,Loyal Customer,33,Business travel,Business,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,satisfied,Adult
1887,Male,disloyal Customer,64,Business travel,Business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,neutral or dissatisfied,Senior
89086,Female,disloyal Customer,8,Business travel,Eco,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23,neutral or dissatisfied,Children
35485,Male,Loyal Customer,34,Personal Travel,Eco,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15,neutral or dissatisfied,Adult
35719,Male,Loyal Customer,59,Personal Travel,Eco,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2,neutral or dissatisfied,Senior
85669,Female,Loyal Customer,13,Business travel,Business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,neutral or dissatisfied,Children
1137,Male,Loyal Customer,44,Personal Travel,Eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,neutral or dissatisfied,Adult
8358,Male,Loyal Customer,54,Business travel,Business,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0,satisfied,Adult
17217,Male,Loyal Customer,36,Business travel,Business,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0,satisfied,Adult
44847,Female,Loyal Customer,11,Personal Travel,Eco,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88,neutral or dissatisfied,Children
96673,Female,Loyal Customer,32,Personal Travel,Eco,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9,neutral or dissatisfied,Adult
80152,Male,Loyal Customer,42,Business travel,Eco,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0,neutral or dissatisfied,Adult
82277,Female,disloyal Customer,27,Business travel,Eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,neutral or dissatisfied,Adult
123927,Male,Loyal Customer,33,Personal Travel,Eco,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,neutral or dissatisfied,Adult
115766,Female,Loyal Customer,28,Business travel,Business,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0,neutral or dissatisfied,Adult
21134,Male,Loyal Customer,44,Personal Travel,Eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0,satisfied,Adult
112062,Male,disloyal Customer,49,Business travel,Eco,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28,neutral or dissatisfied,Adult
28643,Male,Loyal Customer,59,Business travel,Business,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0,satisfied,Senior
108010,Male,disloyal Customer,20,Business travel,Business,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0,satisfied,Young Adult
92145,Female,Loyal Customer,46,Business travel,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied,Adult
115846,Male,Loyal Customer,36,Business travel,Eco,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0,satisfied,Adult
99685,Female,Loyal Customer,62,Business travel,Business,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16,satisfied,Senior
112072,Male,Loyal Customer,59,Business travel,Business,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14,satisfied,Senior
119226,Female,Loyal Customer,29,Personal Travel,Eco,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0,neutral or dissatisfied,Adult
115925,Female,disloyal Customer,41,Business travel,Business,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30,neutral or dissatisfied,Adult
106552,Male,Loyal Customer,7,Personal Travel,Eco,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0,neutral or dissatisfied,Children
25126,Female,Loyal Customer,65,Personal Travel,Business,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44,neutral or dissatisfied,Senior
33426,Male,Loyal Customer,50,Business travel,Business,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9,satisfied,Adult
125844,Female,Loyal Customer,20,Business travel,Eco,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41,neutral or dissatisfied,Young Adult
70328,Female,Loyal Customer,58,Business travel,Business,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,satisfied,Senior
88847,Female,Loyal Customer,45,Personal Travel,Eco Plus,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20,neutral or dissatisfied,Adult
108398,Male,Loyal Customer,46,Personal Travel,Eco Plus,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0,neutral or dissatisfied,Adult
97316,Female,Loyal Customer,43,Business travel,Business,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7,satisfied,Adult
124811,Male,disloyal Customer,26,Business travel,Business,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6,neutral or dissatisfied,Adult
23012,Male,Loyal Customer,41,Business travel,Eco Plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,satisfied,Adult
18088,Female,Loyal Customer,50,Personal Travel,Eco,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0,neutral or dissatisfied,Adult
37982,Male,Loyal Customer,38,Personal Travel,Business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,neutral or dissatisfied,Adult
31332,Female,disloyal Customer,38,Business travel,Eco,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0,neutral or dissatisfied,Adult
97455,Female,Loyal Customer,55,Business travel,Business,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3,satisfied,Adult
28901,Female,Loyal Customer,49,Business travel,Business,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71,satisfied,Adult
107606,Male,disloyal Customer,33,Business travel,Business,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5,neutral or dissatisfied,Adult
53258,Female,Loyal Customer,57,Business travel,Business,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19,satisfied,Senior
14292,Female,Loyal Customer,35,Business travel,Business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3,satisfied,Adult
68232,Female,Loyal Customer,40,Business travel,Business,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,satisfied,Adult
51224,Female,disloyal Customer,37,Business travel,Eco Plus,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0,neutral or dissatisfied,Adult
121386,Female,Loyal Customer,52,Personal Travel,Eco,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79,neutral or dissatisfied,Adult
31668,Male,Loyal Customer,41,Business travel,Eco,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0,satisfied,Adult
24628,Female,Loyal Customer,14,Personal Travel,Eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251,neutral or dissatisfied,Children
95876,Female,Loyal Customer,32,Business travel,Business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,satisfied,Adult
62793,Male,Loyal Customer,11,Personal Travel,Eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,neutral or dissatisfied,Children
83516,Male,Loyal Customer,12,Personal Travel,Eco,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0,neutral or dissatisfied,Children
13221,Male,Loyal Customer,41,Business travel,Eco,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0,satisfied,Adult
100404,Female,disloyal Customer,45,Business travel,Business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,neutral or dissatisfied,Adult
121453,Male,disloyal Customer,21,Business travel,Eco,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1,neutral or dissatisfied,Young Adult
21454,Female,Loyal Customer,31,Business travel,Eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,neutral or dissatisfied,Adult
15937,Male,Loyal Customer,38,Business travel,Eco,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17,satisfied,Adult
70105,Male,Loyal Customer,40,Business travel,Business,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38,satisfied,Adult
47540,Male,Loyal Customer,13,Personal Travel,Eco,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0,satisfied,Children
57561,Female,Loyal Customer,44,Business travel,Business,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5,satisfied,Adult
124103,Female,Loyal Customer,66,Business travel,Business,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied,Senior
125736,Female,Loyal Customer,30,Business travel,Eco Plus,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0,satisfied,Adult
93362,Male,Loyal Customer,44,Personal Travel,Eco,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0,neutral or dissatisfied,Adult
95429,Female,Loyal Customer,53,Business travel,Business,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0,satisfied,Adult
106943,Female,Loyal Customer,37,Business travel,Business,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12,satisfied,Adult
100691,Female,Loyal Customer,39,Personal Travel,Eco,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30,neutral or dissatisfied,Adult
119948,Male,disloyal Customer,29,Business travel,Business,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,neutral or dissatisfied,Adult
15778,Male,Loyal Customer,38,Business travel,Eco,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65,neutral or dissatisfied,Adult
68342,Male,Loyal Customer,59,Business travel,Business,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0,satisfied,Senior
24665,Male,Loyal Customer,19,Personal Travel,Eco,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65,neutral or dissatisfied,Young Adult
81029,Female,Loyal Customer,39,Business travel,Business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,satisfied,Adult
70371,Male,Loyal Customer,22,Personal Travel,Eco,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10,neutral or dissatisfied,Young Adult
1386,Male,Loyal Customer,50,Personal Travel,Eco Plus,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10,satisfied,Adult
35225,Male,Loyal Customer,22,Business travel,Eco,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62,satisfied,Young Adult
86204,Male,Loyal Customer,56,Business travel,Business,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1,satisfied,Senior
126370,Male,Loyal Customer,39,Personal Travel,Eco,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0,neutral or dissatisfied,Adult
116184,Male,Loyal Customer,29,Personal Travel,Eco,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0,satisfied,Adult
89613,Male,Loyal Customer,42,Business travel,Business,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0,satisfied,Adult
99020,Male,Loyal Customer,56,Business travel,Business,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21,satisfied,Senior
18463,Male,Loyal Customer,27,Business travel,Business,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1,satisfied,Adult
96637,Female,disloyal Customer,21,Business travel,Eco,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0,neutral or dissatisfied,Young Adult
114678,Female,Loyal Customer,42,Business travel,Business,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17,satisfied,Adult
97639,Female,Loyal Customer,48,Business travel,Business,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68,satisfied,Adult
75061,Male,Loyal Customer,53,Business travel,Business,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0,satisfied,Adult
51744,Female,Loyal Customer,64,Personal Travel,Eco,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0,neutral or dissatisfied,Senior
44413,Female,Loyal Customer,49,Personal Travel,Eco,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0,neutral or dissatisfied,Adult
2389,Female,Loyal Customer,49,Business travel,Business,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4,satisfied,Adult
105062,Male,Loyal Customer,23,Personal Travel,Eco Plus,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,neutral or dissatisfied,Young Adult
91464,Male,Loyal Customer,50,Business travel,Business,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29,neutral or dissatisfied,Adult
55721,Male,Loyal Customer,51,Personal Travel,Eco Plus,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0,neutral or dissatisfied,Adult
65726,Male,Loyal Customer,34,Business travel,Business,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,satisfied,Adult
8473,Female,Loyal Customer,49,Business travel,Business,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40,satisfied,Adult
13488,Female,Loyal Customer,56,Business travel,Eco,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4,satisfied,Senior
58611,Male,Loyal Customer,46,Business travel,Business,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24,satisfied,Adult
39607,Male,Loyal Customer,25,Personal Travel,Eco,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0,neutral or dissatisfied,Adult
41704,Female,Loyal Customer,68,Personal Travel,Eco Plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,neutral or dissatisfied,Senior
126579,Female,Loyal Customer,10,Personal Travel,Eco,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93,neutral or dissatisfied,Children
44232,Female,Loyal Customer,44,Business travel,Eco,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0,satisfied,Adult
44021,Male,Loyal Customer,61,Personal Travel,Business,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0,neutral or dissatisfied,Senior
67502,Female,Loyal Customer,18,Personal Travel,Eco Plus,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1,neutral or dissatisfied,Young Adult
19525,Female,Loyal Customer,58,Business travel,Business,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0,satisfied,Senior
110015,Female,Loyal Customer,58,Business travel,Business,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41,neutral or dissatisfied,Senior
30960,Male,Loyal Customer,64,Personal Travel,Eco,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5,neutral or dissatisfied,Senior
2153,Male,Loyal Customer,66,Personal Travel,Business,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0,neutral or dissatisfied,Senior
115097,Female,disloyal Customer,21,Business travel,Business,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12,satisfied,Young Adult
63204,Male,Loyal Customer,39,Business travel,Business,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0,satisfied,Adult
113849,Male,Loyal Customer,50,Business travel,Business,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232,satisfied,Adult
95508,Female,Loyal Customer,43,Business travel,Eco Plus,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11,neutral or dissatisfied,Adult
112350,Male,Loyal Customer,41,Business travel,Business,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0,satisfied,Adult
20650,Male,Loyal Customer,46,Business travel,Eco,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0,satisfied,Adult
65517,Male,Loyal Customer,41,Business travel,Business,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6,satisfied,Adult
116988,Female,Loyal Customer,31,Business travel,Eco,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0,neutral or dissatisfied,Adult
116210,Female,Loyal Customer,53,Personal Travel,Eco,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13,neutral or dissatisfied,Adult
15218,Female,Loyal Customer,39,Business travel,Business,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0,satisfied,Adult
35387,Female,Loyal Customer,53,Business travel,Business,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156,satisfied,Adult
20002,Male,Loyal Customer,25,Business travel,Eco,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4,satisfied,Adult
102927,Female,disloyal Customer,20,Business travel,Eco,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14,neutral or dissatisfied,Young Adult
92462,Male,disloyal Customer,46,Business travel,Eco,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0,neutral or dissatisfied,Adult
70950,Male,Loyal Customer,10,Personal Travel,Eco,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0,neutral or dissatisfied,Children
76034,Female,Loyal Customer,47,Business travel,Business,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0,satisfied,Adult
97177,Male,Loyal Customer,32,Personal Travel,Eco,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0,neutral or dissatisfied,Adult
51719,Female,Loyal Customer,14,Personal Travel,Eco,237,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12,neutral or dissatisfied,Children
129201,Female,Loyal Customer,16,Business travel,Business,2442,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0,satisfied,Children
35558,Female,Loyal Customer,53,Personal Travel,Eco,950,1,5,0,4,2,5,4,1,1,0,1,4,1,3,0,0,neutral or dissatisfied,Adult
109398,Male,Loyal Customer,55,Business travel,Business,2896,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0,satisfied,Adult
65351,Female,Loyal Customer,28,Business travel,Business,1537,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0,satisfied,Adult
102482,Female,Loyal Customer,49,Personal Travel,Eco,197,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0,neutral or dissatisfied,Adult
17932,Male,Loyal Customer,54,Personal Travel,Eco Plus,789,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0,neutral or dissatisfied,Adult
122276,Female,Loyal Customer,70,Personal Travel,Eco,541,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0,neutral or dissatisfied,Senior
57484,Female,disloyal Customer,25,Business travel,Eco,782,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19,neutral or dissatisfied,Adult
121069,Female,Loyal Customer,48,Business travel,Business,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0,satisfied,Adult
41414,Male,Loyal Customer,7,Personal Travel,Eco,563,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0,neutral or dissatisfied,Children
49839,Male,Loyal Customer,39,Business travel,Eco,109,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5,neutral or dissatisfied,Adult
48189,Male,Loyal Customer,79,Business travel,Eco,414,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0,neutral or dissatisfied,Senior
82445,Female,disloyal Customer,28,Business travel,Business,502,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0,neutral or dissatisfied,Adult
108108,Male,Loyal Customer,41,Business travel,Business,990,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38,satisfied,Adult
63984,Female,disloyal Customer,27,Business travel,Eco Plus,1192,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32,neutral or dissatisfied,Adult
105287,Female,Loyal Customer,59,Business travel,Business,2869,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1,satisfied,Senior
9385,Female,Loyal Customer,21,Personal Travel,Eco,401,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117,neutral or dissatisfied,Young Adult
25265,Male,Loyal Customer,48,Business travel,Eco,425,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0,satisfied,Adult
119844,Male,Loyal Customer,53,Business travel,Eco,1095,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0,neutral or dissatisfied,Adult
33840,Female,Loyal Customer,42,Business travel,Business,1609,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0,neutral or dissatisfied,Adult
81815,Female,disloyal Customer,48,Business travel,Eco,1310,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27,neutral or dissatisfied,Adult
83524,Male,Loyal Customer,59,Personal Travel,Eco,946,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0,satisfied,Senior
78999,Female,Loyal Customer,53,Business travel,Business,3804,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0,satisfied,Adult
46712,Male,Loyal Customer,24,Personal Travel,Eco,125,2,4,0,4,2,0,3,2,2,2,4,1,3,2,47,94,neutral or dissatisfied,Young Adult
41188,Male,Loyal Customer,56,Personal Travel,Eco,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29,neutral or dissatisfied,Senior
5326,Female,Loyal Customer,42,Business travel,Business,3004,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14,satisfied,Adult
80176,Female,disloyal Customer,24,Business travel,Eco,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0,neutral or dissatisfied,Young Adult
